Date,value,Model_fit,Test_Predictions,mae_base_test,mape_base_test,mae_train_base,mape_train_base
2019-2,54.95473684210527,53.849965721006946,,,,,
2019-3,58.151428571428575,55.896797671945556,,,,,
2019-4,63.862380952380946,58.31328953633903,,,,,
2019-5,60.82681818181818,65.10204734701819,,,,,
2019-6,54.657500000000006,59.20154332121121,,,,,
2019-7,57.35809523809524,52.716053371030654,,,,,
2019-8,54.80590909090909,59.311465450165706,,,,,
2019-9,56.947,54.115702541909165,,,,,
2019-10,53.96304347826087,57.3827928133198,,,,,
2019-11,57.048947368421054,53.145497252211335,,,,,
2019-12,59.81666666666667,58.0229546254564,,,,,
2020-1,57.519047619047626,60.702430737774684,,,,,
2020-2,50.5478947368421,56.14606693796189,,,,,
2020-3,30.483363636363638,48.519178574986825,,,,,
2020-4,19.6697,25.25736983694411,,,,,
2020-5,28.5058,18.799512747956097,,,,,
2020-6,38.33172727272727,33.68096911689808,,,,,
2020-7,40.772,40.51852512595519,,,,,
2020-8,42.40942857142857,39.3542007749543,,,,,
2020-9,39.64628571428572,42.2484696255241,,,,,
2020-10,39.576454545454546,38.845704225674716,,,,,
2020-11,41.3681,39.803541355132815,,,,,
2020-12,47.085272727272724,42.228261764762124,,,,,
2021-1,52.106842105263155,48.56837258600209,,,,,
2021-2,59.07094736842105,52.94244948460907,,,,,
2021-3,62.35956521739131,60.33884257210973,,,,,
2021-4,61.71561904761905,62.51574820477659,,,,,
2021-5,65.15259999999999,60.83075611777849,,,,,
2021-6,71.32163636363636,66.31542998046187,,,,,
2021-7,72.53763636363637,73.08672117281564,,,,,
2021-8,67.69281818181818,71.98609945981265,,,,,
2021-9,71.43072727272728,65.70814855388204,,,,,
2021-10,81.17133333333334,73.24497418555517,,,,,
2021-11,78.60542857142858,84.27051419431267,,,,,
2021-12,71.86858333333333,76.31448740118415,,,,,
2022-1,82.873,69.39709333302733,,,,,
2022-2,91.5232,87.59819847687218,,,,,
2022-3,108.07991304347827,93.54506931897903,,,,,
2022-4,101.84057142857144,111.16412146562283,,,,,
2022-5,109.00590476190476,98.00197402508967,,,,,
2022-6,114.02954999999999,110.87663828275977,,,,,
2022-7,100.83892592592592,116.09187674136305,,,,,
2022-8,91.57826086956523,95.38088486414236,,,,,
2022-9,84.04590909090909,89.92444875463194,,,,,
2022-10,87.05333333333334,83.93223203029012,,,,,
2022-11,84.085,88.93617106227804,,,,,
2022-12,76.84863636363637,83.07863550411851,,,,,
2023-1,78.31363636363636,74.32901819643692,74.18335502104611,,,,
2023-2,76.845,79.86873081662829,79.9205368992544,,,,
2023-3,78.49249999999999,76.7059223671505,76.67934758243739,,,,
