Date,value,Model_fit,Test_Predictions,mae_base_test,mape_base_test,mae_train_base,mape_train_base
2016-10,49.775238095238095,44.848322915411266,,,,,
2016-11,45.66095238095238,57.17584253940397,,,,,
2016-12,51.9704761904762,40.9722071756726,,,,,
2017-1,52.504,59.40499402272368,,,,,
2017-2,53.46842105263158,51.93063334626471,,,,,
2017-3,49.32782608695652,56.51784281258284,,,,,
2017-4,51.060526315789474,41.80613274937808,,,,,
2017-5,48.47636363636364,52.61868677954689,,,,,
2017-6,45.177727272727275,44.922111764432245,,,,,
2017-7,46.630526315789474,42.4305288111369,,,,,
2017-8,48.03695652173913,47.35539132452323,,,,,
2017-9,49.822,50.85747414179591,,,,,
2017-10,51.57772727272727,53.53073960460585,,,,,
2017-11,56.63857142857143,53.443743371638774,,,,,
2017-12,57.8815,62.67329233146458,,,,,
2018-1,63.698571428571434,59.33044016514747,,,,,
2018-2,62.22947368421052,70.58900480989834,,,,,
2018-3,62.724761904761905,59.071886155520886,,,,,
2018-4,66.25380952380952,62.88156883456884,,,,,
2018-5,69.97818181818182,68.42735661625383,,,,,
2018-6,67.87333333333333,75.60203565550965,,,,,
2018-7,70.98142857142857,65.53918025824385,,,,,
2018-8,68.05565217391305,73.39663254848652,,,,,
2018-9,70.2321052631579,63.206923729511445,,,,,
2018-10,70.74869565217391,73.56197116266216,,,,,
2018-11,56.963499999999996,70.33144975356821,,,,,
2018-12,49.522777777777776,40.940233479325585,,,,,
2019-1,51.37571428571429,37.91868770857866,,,,,
2019-2,54.95473684210527,52.30599881758753,,,,,
2019-3,58.151428571428575,64.76522326269206,,,,,
2019-4,63.862380952380946,65.47753892894356,,,,,
2019-5,60.82681818181818,70.74334614053038,,,,,
2019-6,54.657500000000006,56.327990315182625,,,,,
2019-7,57.35809523809524,45.53492178512652,,,,,
2019-8,54.80590909090909,57.78757078918687,,,,,
2019-9,56.947,52.88584745396932,,,,,
2019-10,53.96304347826087,61.83741726329705,,,,,
2019-11,57.048947368421054,49.323885709323,,,,,
2019-12,59.81666666666667,61.6574837925792,,,,,
2020-1,57.519047619047626,62.69012560354885,,,,,
2020-2,50.5478947368421,56.18013701025008,,,,,
2020-3,30.483363636363638,40.453401017709176,,,,,
2020-4,19.6697,3.459874934309755,,,,,
2020-5,28.5058,4.69238975361211,,,,,
2020-6,38.33172727272727,40.554058847717286,,,,,
2020-7,40.772,59.04296136107205,,,,,
2020-8,42.40942857142857,49.32332441241465,,,,,
2020-9,39.64628571428572,41.58024057680931,,,,,
2020-10,39.576454545454546,32.61346100870993,,,,,
2020-11,41.3681,38.2999758691029,,,,,
2020-12,47.085272727272724,42.88862765008385,,,,,
2021-1,52.106842105263155,55.50978788468795,,,,,
2021-2,59.07094736842105,59.08187067775219,,,,,
2021-3,62.35956521739131,67.80168136300584,,,,,
2021-4,61.71561904761905,65.14322148893207,,,,,
2021-5,65.15259999999999,59.51182575134051,,,,,
2021-6,71.32163636363636,66.78718502769682,,,,,
2021-7,72.53763636363637,78.11920006273174,,,,,
2021-8,67.69281818181818,75.06211905663552,,,,,
2021-9,71.43072727272728,60.59744497967483,,,,,
2021-10,81.17133333333334,73.24806486673252,,,,,
2021-11,78.60542857142858,93.15670753716857,,,,,
2021-12,71.86858333333333,78.40472180042418,,,,,
2022-1,82.873,61.993711189971876,,,,,
2022-2,91.5232,92.1003442005157,,,,,
2022-3,108.07991304347827,104.3173051593772,,,,,
2022-4,101.84057142857144,132.68273026241414,,,,,
2022-5,109.00590476190476,91.74567856344078,,,,,
2022-6,114.02954999999999,114.46532531264049,,,,,
2022-7,100.83892592592592,114.4666744102965,,,,,
2022-8,91.57826086956523,87.46901382553291,,,,,
2022-9,84.04590909090909,75.95298026229648,,,,,
2022-10,87.05333333333334,71.28985146207108,,,,,
2022-11,84.085,94.87625390184488,,,,,
2022-12,76.84863636363637,84.0515148177556,,,,,
2023-1,78.31363636363636,70.48011780684558,70.34042253375868,,,,
2023-2,76.845,78.13376312951834,78.1630895599094,,,,
2023-3,78.49249999999999,76.09537506357864,76.06905983462246,,,,
